Transaction_ID,Date,Year,Month,Region,Province,Category,Item_Name,Channel,Quantity,Unit_Price_PHP,Target_Revenue_PHP,Actual_Revenue_PHP,Total_Cost_PHP,Net_Profit_PHP,Status,Satisfaction_Score
EXP-30753,2025-03-15,2025,Mar,CAR,Benguet,Agricultural Machinery,Four-Wheel Tractors,Commercial Agri-Dealer,5,973295.16,4866475.8,4623152.01,3166647.86,1456504.15,Pending Approval,5
EXP-30754,2025-08-16,2025,Aug,CAR,Mountain Province,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Commercial Agri-Dealer,1,2664.11,2664.11,2530.9,1528.6,1002.3,Delivered,5
EXP-30755,2026-02-07,2026,Feb,CAR,Ifugao,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,50,1355725.35,67786267.5,64396954.12,52592288.55,11804665.57,Completed,5
EXP-30756,2025-03-02,2025,Mar,Region III,Mountain Province,Agricultural Machinery,Rice Transplanters,Direct DA Grant,2,305674.38,611348.76,519646.45,354499.3,165147.15,Pending Approval,5
EXP-30757,2025-05-18,2025,May,Region II,Apayao,Post-Harvest Facilities,Multi-Crop Dryer Unit,Farmer Association,2,801764.17,1603528.34,1603528.34,1297586.51,305941.83,Delivered,5
EXP-30758,2025-07-06,2025,Jul,CAR,Benguet,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,5,488.54,2442.7,2442.7,1845.32,597.38,Completed,4
EXP-30759,2025-02-28,2025,Feb,Region II,Mountain Province,Post-Harvest Facilities,Cold Storage Module,LGU Co-op Procurement,3,2084533.07,6253599.21,5628239.29,3489932.53,2138306.76,Completed,5
EXP-30760,2026-06-24,2026,Jun,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Direct DA Grant,3,1208.53,3625.59,3263.03,2663.04,599.99,Completed,3
EXP-30761,2025-09-06,2025,Sep,CAR,Kalinga,Agricultural Machinery,Power Tillers,Farmer Association,1,139664.19,139664.19,139664.19,91203.39,48460.8,Completed,3
EXP-30762,2025-09-30,2025,Sep,CAR,Kalinga,High-Value Crops & Seeds,High-Yield Corn Seeds,Farmer Association,1,2214.57,2214.57,2214.57,1658.73,555.84,Completed,5
EXP-30763,2026-07-01,2026,Jul,CAR,Abra,Post-Harvest Facilities,Multi-Crop Dryer Unit,LGU Co-op Procurement,3,638625.99,1915877.97,1915877.97,1203070.56,712807.41,In Transit,1
EXP-30764,2025-03-21,2025,Mar,CAR,Ifugao,Agricultural Machinery,Solar Irrigation Systems,Direct DA Grant,1,506061.52,506061.52,506061.52,380306.2,125755.32,In Transit,5
EXP-30765,2025-12-31,2025,Dec,CAR,Benguet,Post-Harvest Facilities,Multi-Crop Dryer Unit,Commercial Agri-Dealer,2,534130.22,1068260.44,908021.37,696925.42,211095.95,Completed,5
EXP-30766,2025-09-13,2025,Sep,CAR,Abra,Agricultural Machinery,Power Tillers,Farmer Association,3,116219.06,348657.18,331224.32,209858.69,121365.63,Completed,5
EXP-30767,2026-07-20,2026,Jul,CAR,Ifugao,High-Value Crops & Seeds,Vegetable Seed Packs,LGU Co-op Procurement,2,368.87,737.74,663.97,514.92,149.05,Completed,4
EXP-30768,2025-06-03,2025,Jun,CAR,Benguet,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,2,1486720.64,2973441.28,2824769.22,1748057.31,1076711.91,Completed,5
EXP-30769,2025-06-16,2025,Jun,CAR,Kalinga,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Direct DA Grant,3,2539.54,7618.62,7618.62,4752.13,2866.49,Delivered,5
EXP-30770,2025-07-03,2025,Jul,CAR,Benguet,Fertilizers & Soil Health,Organic Fertilizer (50kg),LGU Co-op Procurement,1,673.96,673.96,673.96,408.1,265.86,Delivered,5
EXP-30771,2026-06-09,2026,Jun,CAR,Kalinga,Post-Harvest Facilities,Multi-Crop Dryer Unit,LGU Co-op Procurement,3,934719.69,2804159.07,2804159.07,1799315.01,1004844.06,Delivered,4
EXP-30772,2025-06-27,2025,Jun,CAR,Abra,High-Value Crops & Seeds,Vegetable Seed Packs,LGU Co-op Procurement,2,513.68,1027.36,1027.36,644.6,382.76,Pending Approval,4
EXP-30773,2025-12-09,2025,Dec,CAR,Benguet,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,5,1803.95,9019.75,8117.78,6531.31,1586.47,Completed,5
EXP-30774,2026-05-02,2026,May,CAR,Ifugao,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,1,1108860.77,1108860.77,1053417.73,661237.62,392180.11,Completed,4
EXP-30775,2026-02-02,2026,Feb,CAR,Apayao,Agricultural Machinery,Rice Transplanters,LGU Co-op Procurement,2,307161.7,614323.4,552891.06,390895.01,161996.05,In Transit,4
EXP-30776,2026-04-09,2026,Apr,CAR,Apayao,Fertilizers & Soil Health,Organic Fertilizer (50kg),LGU Co-op Procurement,1,795.91,795.91,756.11,598.72,157.39,Pending Approval,4
EXP-30777,2025-09-13,2025,Sep,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,1,1339.33,1339.33,1339.33,818.83,520.5,Completed,5
EXP-30778,2025-05-14,2025,May,CAR,Mountain Province,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,2,2098.14,4196.28,3986.47,2934.19,1052.28,Delivered,4
EXP-30779,2026-04-11,2026,Apr,CAR,Benguet,Fertilizers & Soil Health,Inorganic NPK Blend,Direct DA Grant,1,1423.14,1423.14,1423.14,904.17,518.97,Completed,5
EXP-30780,2025-04-02,2025,Apr,CAR,Mountain Province,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Commercial Agri-Dealer,2,1366.51,2733.02,2733.02,2004.19,728.83,Delivered,4
EXP-30781,2025-08-09,2025,Aug,CAR,Mountain Province,Post-Harvest Facilities,Hermetic Storage Cocoons,Farmer Association,1,26009.8,26009.8,24709.31,19426.04,5283.27,In Transit,5
EXP-30782,2026-06-14,2026,Jun,Region III,Benguet,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,1,1675.62,1675.62,1424.28,1096.6,327.68,Delivered,4
EXP-30783,2025-07-27,2025,Jul,CAR,Benguet,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,1,1772.11,1772.11,1772.11,1067.76,704.35,Completed,1
EXP-30784,2025-06-09,2025,Jun,CAR,Ifugao,Post-Harvest Facilities,Multi-Crop Dryer Unit,Commercial Agri-Dealer,2,549541.16,1099082.32,1099082.32,867984.34,231097.98,Completed,4
EXP-30785,2025-07-26,2025,Jul,CAR,Abra,Agricultural Machinery,Power Tillers,Farmer Association,2,64243.67,128487.34,128487.34,93704.77,34782.57,Completed,5
EXP-30786,2025-03-23,2025,Mar,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,3,1881.57,5644.71,5080.24,4067.3,1012.94,Under Review,5
EXP-30787,2025-08-03,2025,Aug,CAR,Benguet,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Commercial Agri-Dealer,5,1259.65,6298.25,5353.51,3509.69,1843.82,Completed,5
EXP-30788,2025-01-18,2025,Jan,CAR,Abra,Agricultural Machinery,Solar Irrigation Systems,Commercial Agri-Dealer,5,309885.87,1549429.35,1471957.88,910765.26,561192.62,Under Review,5
EXP-30789,2025-03-18,2025,Mar,CAR,Mountain Province,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,3,502205.25,1506615.75,1506615.75,1074296.4,432319.35,In Transit,5
EXP-30790,2026-02-28,2026,Feb,CAR,Abra,Post-Harvest Facilities,Cold Storage Module,Farmer Association,20,1534497.7,30689954.0,26086460.9,18840575.28,7245885.62,Completed,4
EXP-30791,2026-04-09,2026,Apr,CAR,Kalinga,Post-Harvest Facilities,Multi-Crop Dryer Unit,Commercial Agri-Dealer,3,795426.75,2386280.25,2386280.25,1620846.67,765433.58,Delivered,4
EXP-30792,2025-06-19,2025,Jun,CAR,Kalinga,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,20,338270.84,6765416.8,6088875.12,4265924.69,1822950.43,Completed,5
EXP-30793,2026-03-31,2026,Mar,CAR,Abra,Fertilizers & Soil Health,Soil Conditioner Granules,Direct DA Grant,2,988.35,1976.7,1976.7,1456.47,520.23,Completed,5
EXP-30794,2025-10-20,2025,Oct,CAR,Abra,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,1,379.49,379.49,322.57,245.64,76.93,Completed,3
EXP-30795,2025-08-20,2025,Aug,Region I,Kalinga,Fertilizers & Soil Health,Inorganic NPK Blend,Direct DA Grant,5,1997.44,9987.2,9487.84,5933.83,3554.01,Completed,5
EXP-30796,2026-04-09,2026,Apr,CAR,Kalinga,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,5,520211.13,2601055.65,2601055.65,2074165.51,526890.14,Completed,5
EXP-30797,2025-09-17,2025,Sep,CAR,Apayao,Post-Harvest Facilities,Hermetic Storage Cocoons,LGU Co-op Procurement,20,21062.49,421249.8,421249.8,268940.99,152308.81,Completed,4
EXP-30798,2026-03-29,2026,Mar,CAR,Abra,Agricultural Machinery,Solar Irrigation Systems,Commercial Agri-Dealer,3,344490.77,1033472.31,930125.08,603405.6,326719.48,In Transit,4
EXP-30799,2025-01-15,2025,Jan,CAR,Kalinga,High-Value Crops & Seeds,Vegetable Seed Packs,Direct DA Grant,3,329.77,989.31,939.84,699.43,240.41,Completed,5
EXP-30800,2025-03-06,2025,Mar,CAR,Abra,High-Value Crops & Seeds,High-Yield Corn Seeds,Commercial Agri-Dealer,3,2794.18,8382.54,7963.41,6318.71,1644.7,Completed,5
EXP-30801,2025-11-26,2025,Nov,CAR,Mountain Province,Post-Harvest Facilities,Hermetic Storage Cocoons,Farmer Association,2,24879.16,49758.32,49758.32,39738.63,10019.69,Delivered,5
EXP-30802,2026-05-16,2026,May,CAR,Apayao,Agricultural Machinery,Solar Irrigation Systems,Direct DA Grant,2,312999.87,625999.74,594699.75,359489.07,235210.68,In Transit,5
EXP-30803,2025-10-02,2025,Oct,CAR,Benguet,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,1,1343.64,1343.64,1343.64,891.67,451.97,Completed,4
EXP-30804,2025-04-21,2025,Apr,CAR,Apayao,Fertilizers & Soil Health,Soil Conditioner Granules,Farmer Association,1,797.5,797.5,797.5,572.57,224.93,Completed,4
EXP-30805,2025-05-29,2025,May,CAR,Ifugao,Agricultural Machinery,Combine Harvesters,Commercial Agri-Dealer,2,2160728.09,4321456.18,4321456.18,3011918.73,1309537.45,Completed,2
EXP-30806,2025-02-04,2025,Feb,CAR,Mountain Province,Post-Harvest Facilities,Hermetic Storage Cocoons,Commercial Agri-Dealer,2,16068.36,32136.72,32136.72,23233.08,8903.64,Completed,4
EXP-30807,2026-06-24,2026,Jun,CAR,Benguet,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,1,441065.9,441065.9,441065.9,313128.23,127937.67,Completed,3
EXP-30808,2025-09-26,2025,Sep,CAR,Mountain Province,High-Value Crops & Seeds,Vegetable Seed Packs,Commercial Agri-Dealer,1,734.92,734.92,698.17,482.89,215.28,Completed,5
EXP-30809,2025-10-23,2025,Oct,CAR,Ifugao,High-Value Crops & Seeds,High-Yield Corn Seeds,Farmer Association,2,1824.14,3648.28,3465.87,2813.7,652.17,Completed,3
EXP-30810,2025-04-12,2025,Apr,CAR,Kalinga,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,3,426547.36,1279642.08,1279642.08,786871.37,492770.71,Delivered,4
EXP-30811,2026-06-29,2026,Jun,CAR,Ifugao,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,2,559172.4,1118344.8,1118344.8,856435.77,261909.03,In Transit,4
EXP-30812,2025-07-07,2025,Jul,CAR,Mountain Province,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,1,634.5,634.5,634.5,434.56,199.94,Completed,5
EXP-30813,2026-06-19,2026,Jun,Region II,Kalinga,Agricultural Machinery,Rice Transplanters,Commercial Agri-Dealer,1,296814.71,296814.71,281973.97,216371.46,65602.51,Delivered,5
EXP-30814,2026-05-17,2026,May,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Commercial Agri-Dealer,5,2428.32,12141.6,12141.6,8159.94,3981.66,Completed,4
EXP-30815,2025-12-14,2025,Dec,CAR,Mountain Province,Agricultural Machinery,Solar Irrigation Systems,Commercial Agri-Dealer,5,307537.44,1537687.2,1460802.84,917354.77,543448.07,Completed,5
EXP-30816,2026-07-20,2026,Jul,CAR,Apayao,Agricultural Machinery,Power Tillers,Farmer Association,1,87133.16,87133.16,87133.16,67070.71,20062.45,Completed,4
EXP-30817,2025-01-19,2025,Jan,CAR,Kalinga,Fertilizers & Soil Health,Bio-Inoculant Strains,Farmer Association,3,523.12,1569.36,1569.36,1172.31,397.05,Completed,4
EXP-30818,2025-06-29,2025,Jun,CAR,Benguet,Fertilizers & Soil Health,Soil Conditioner Granules,LGU Co-op Procurement,2,595.88,1191.76,1191.76,840.02,351.74,Completed,1
EXP-30819,2026-04-01,2026,Apr,Region III,Benguet,High-Value Crops & Seeds,High-Yield Corn Seeds,Direct DA Grant,2,2237.59,4475.18,4475.18,3341.42,1133.76,Completed,5
EXP-30820,2026-02-24,2026,Feb,Region III,Mountain Province,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,1,739.59,739.59,628.65,394.78,233.87,Completed,5
EXP-30821,2025-08-04,2025,Aug,CAR,Kalinga,Agricultural Machinery,Combine Harvesters,LGU Co-op Procurement,3,1610700.4,4832101.2,4832101.2,3902329.3,929771.9,Delivered,5
EXP-30822,2026-02-22,2026,Feb,CAR,Apayao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,1,794.33,794.33,754.61,607.68,146.93,Completed,3
EXP-30823,2025-12-08,2025,Dec,CAR,Benguet,Fertilizers & Soil Health,Organic Fertilizer (50kg),LGU Co-op Procurement,2,710.42,1420.84,1420.84,919.48,501.36,Delivered,5
EXP-30824,2025-02-15,2025,Feb,CAR,Kalinga,High-Value Crops & Seeds,High-Yield Corn Seeds,Commercial Agri-Dealer,5,3247.22,16236.1,16236.1,11356.33,4879.77,Delivered,5
EXP-30825,2025-04-24,2025,Apr,CAR,Kalinga,Agricultural Machinery,Combine Harvesters,Direct DA Grant,1,1760171.9,1760171.9,1672163.3,1339878.68,332284.62,Completed,5
EXP-30826,2025-01-16,2025,Jan,CAR,Ifugao,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,3,1007.41,3022.23,3022.23,1879.6,1142.63,Pending Approval,5
EXP-30827,2025-08-19,2025,Aug,CAR,Abra,Fertilizers & Soil Health,Bio-Inoculant Strains,LGU Co-op Procurement,2,444.94,889.88,889.88,718.61,171.27,Delivered,4
EXP-30828,2026-01-06,2026,Jan,CAR,Apayao,Fertilizers & Soil Health,Inorganic NPK Blend,Farmer Association,2,1801.8,3603.6,3603.6,2944.18,659.42,In Transit,5
EXP-30829,2025-04-14,2025,Apr,CAR,Abra,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Direct DA Grant,5,2373.94,11869.7,11869.7,8612.51,3257.19,In Transit,5
EXP-30830,2025-03-28,2025,Mar,Region I,Apayao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,50,455.56,22778.0,22778.0,14806.45,7971.55,Completed,4
EXP-30831,2026-06-04,2026,Jun,CAR,Kalinga,Fertilizers & Soil Health,Inorganic NPK Blend,LGU Co-op Procurement,20,1931.37,38627.4,38627.4,25848.09,12779.31,In Transit,1
EXP-30832,2026-05-21,2026,May,CAR,Kalinga,Fertilizers & Soil Health,Soil Conditioner Granules,LGU Co-op Procurement,1,779.0,779.0,740.05,569.96,170.09,Completed,5
EXP-30833,2026-05-17,2026,May,CAR,Kalinga,Agricultural Machinery,Combine Harvesters,Farmer Association,1,1650536.54,1650536.54,1650536.54,1230533.34,420003.2,Completed,5
EXP-30834,2025-11-17,2025,Nov,CAR,Ifugao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Direct DA Grant,2,593.32,1186.64,1186.64,900.06,286.58,Delivered,4
EXP-30835,2025-01-11,2025,Jan,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Direct DA Grant,1,1984.06,1984.06,1785.65,1392.73,392.92,Completed,5
EXP-30836,2025-11-15,2025,Nov,CAR,Apayao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Direct DA Grant,1,755.85,755.85,755.85,461.38,294.47,Delivered,3
EXP-30837,2025-01-17,2025,Jan,CAR,Mountain Province,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,2,660.2,1320.4,1320.4,875.51,444.89,Completed,5
EXP-30838,2026-03-30,2026,Mar,CAR,Ifugao,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,1,1219046.03,1219046.03,1158093.73,897355.3,260738.43,Completed,3
EXP-30839,2025-07-15,2025,Jul,CAR,Mountain Province,High-Value Crops & Seeds,High-Yield Corn Seeds,Direct DA Grant,2,3793.98,7587.96,7587.96,5738.37,1849.59,Completed,4
EXP-30840,2026-04-09,2026,Apr,CAR,Mountain Province,Fertilizers & Soil Health,Inorganic NPK Blend,Farmer Association,1,1909.29,1909.29,1909.29,1278.43,630.86,Completed,5
EXP-30841,2025-01-26,2025,Jan,CAR,Apayao,Fertilizers & Soil Health,Soil Conditioner Granules,Farmer Association,2,1167.19,2334.38,2217.66,1597.53,620.13,Completed,2
EXP-30842,2026-02-11,2026,Feb,CAR,Mountain Province,Agricultural Machinery,Combine Harvesters,Direct DA Grant,5,2122498.9,10612494.5,10081869.78,6920212.81,3161656.97,Under Review,5
EXP-30843,2026-03-23,2026,Mar,CAR,Apayao,Post-Harvest Facilities,Hermetic Storage Cocoons,Commercial Agri-Dealer,1,30435.81,30435.81,28914.02,22666.78,6247.24,Completed,3
EXP-30844,2025-12-24,2025,Dec,CAR,Mountain Province,Fertilizers & Soil Health,Inorganic NPK Blend,Farmer Association,2,1922.52,3845.04,3652.79,2693.95,958.84,Completed,5
EXP-30845,2025-05-04,2025,May,CAR,Benguet,Agricultural Machinery,Rice Transplanters,LGU Co-op Procurement,2,290432.87,580865.74,522779.17,346898.56,175880.61,Completed,4
EXP-30846,2025-12-17,2025,Dec,CAR,Mountain Province,Fertilizers & Soil Health,Inorganic NPK Blend,Direct DA Grant,1,1307.21,1307.21,1176.49,912.87,263.62,Completed,4
EXP-30847,2025-09-25,2025,Sep,CAR,Benguet,Fertilizers & Soil Health,Bio-Inoculant Strains,Farmer Association,2,318.82,637.64,637.64,439.0,198.64,Completed,5
EXP-30848,2026-04-23,2026,Apr,CAR,Apayao,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Farmer Association,5,3133.54,15667.7,14884.32,10846.18,4038.14,Completed,5
EXP-30849,2026-03-06,2026,Mar,CAR,Apayao,Agricultural Machinery,Solar Irrigation Systems,LGU Co-op Procurement,3,443277.8,1329833.4,1329833.4,938703.16,391130.24,Completed,2
EXP-30850,2026-01-05,2026,Jan,CAR,Abra,Agricultural Machinery,Combine Harvesters,LGU Co-op Procurement,2,1619870.37,3239740.74,3239740.74,2538368.47,701372.27,Completed,5
EXP-30851,2025-06-22,2025,Jun,Region I,Abra,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,2,819.69,1639.38,1557.41,1072.11,485.3,Completed,5
EXP-30852,2025-04-03,2025,Apr,Region I,Kalinga,Agricultural Machinery,Combine Harvesters,Commercial Agri-Dealer,1,1372194.27,1372194.27,1372194.27,905099.38,467094.89,Delivered,4
EXP-30853,2026-02-25,2026,Feb,CAR,Abra,Agricultural Machinery,Combine Harvesters,Farmer Association,1,2134651.95,2134651.95,2134651.95,1370720.96,763930.99,Delivered,4
EXP-30854,2026-06-09,2026,Jun,CAR,Apayao,Agricultural Machinery,Power Tillers,LGU Co-op Procurement,5,138739.26,693696.3,693696.3,500856.58,192839.72,Completed,4
EXP-30855,2025-11-14,2025,Nov,CAR,Mountain Province,Post-Harvest Facilities,Hermetic Storage Cocoons,Direct DA Grant,2,30167.57,60335.14,54301.63,34086.88,20214.75,Completed,4
EXP-30856,2025-03-27,2025,Mar,Region III,Benguet,High-Value Crops & Seeds,Fruit Tree Saplings Batch,LGU Co-op Procurement,2,1210.69,2421.38,2300.31,1382.09,918.22,Completed,3
EXP-30857,2025-06-17,2025,Jun,CAR,Mountain Province,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Commercial Agri-Dealer,2,958.15,1916.3,1916.3,1262.08,654.22,Completed,3
EXP-30858,2026-01-31,2026,Jan,CAR,Apayao,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,1,1133159.55,1133159.55,1019843.6,713789.81,306053.79,Completed,5
EXP-30859,2026-01-15,2026,Jan,CAR,Kalinga,Agricultural Machinery,Solar Irrigation Systems,Commercial Agri-Dealer,3,367157.36,1101472.08,1046398.48,789890.53,256507.95,Completed,5
EXP-30860,2026-06-10,2026,Jun,CAR,Mountain Province,Fertilizers & Soil Health,Soil Conditioner Granules,Farmer Association,3,781.29,2343.87,2109.48,1366.07,743.41,Completed,1
EXP-30861,2025-12-26,2025,Dec,CAR,Benguet,Agricultural Machinery,Power Tillers,Direct DA Grant,3,100554.41,301663.23,286580.07,223062.05,63518.02,Under Review,5
EXP-30862,2025-02-19,2025,Feb,CAR,Ifugao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,1,741.28,741.28,741.28,576.95,164.33,Completed,1
EXP-30863,2025-12-15,2025,Dec,CAR,Mountain Province,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,1,724.68,724.68,688.45,523.98,164.47,Completed,5
EXP-30864,2026-02-01,2026,Feb,CAR,Mountain Province,Fertilizers & Soil Health,Inorganic NPK Blend,Farmer Association,2,1731.02,3462.04,3288.94,2429.15,859.79,Completed,5
EXP-30865,2026-02-21,2026,Feb,CAR,Apayao,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,1,453.29,453.29,453.29,348.32,104.97,Completed,5
EXP-30866,2025-10-20,2025,Oct,CAR,Abra,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,10,549.75,5497.5,5222.62,3700.04,1522.58,Delivered,5
EXP-30867,2025-09-29,2025,Sep,CAR,Apayao,High-Value Crops & Seeds,High-Yield Corn Seeds,Farmer Association,1,2724.72,2724.72,2316.01,1819.43,496.58,Completed,5
EXP-30868,2026-02-21,2026,Feb,CAR,Mountain Province,Fertilizers & Soil Health,Organic Fertilizer (50kg),LGU Co-op Procurement,1,461.99,461.99,438.89,280.15,158.74,Completed,4
EXP-30869,2026-03-19,2026,Mar,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,1,1450.95,1450.95,1378.4,1093.85,284.55,Completed,4
EXP-30870,2026-07-21,2026,Jul,CAR,Apayao,Agricultural Machinery,Solar Irrigation Systems,Commercial Agri-Dealer,2,496876.94,993753.88,993753.88,635519.44,358234.44,Completed,5
EXP-30871,2026-06-20,2026,Jun,CAR,Ifugao,Agricultural Machinery,Combine Harvesters,Farmer Association,5,2002679.16,10013395.8,10013395.8,7363352.65,2650043.15,In Transit,5
EXP-30872,2025-07-23,2025,Jul,CAR,Abra,Agricultural Machinery,Rice Transplanters,Direct DA Grant,3,262825.39,788476.17,709628.55,434632.15,274996.4,Completed,5
EXP-30873,2025-03-12,2025,Mar,CAR,Mountain Province,Post-Harvest Facilities,Rice Mill Processing Line,Commercial Agri-Dealer,3,1622119.01,4866357.03,4866357.03,2995296.72,1871060.31,Completed,4
EXP-30874,2025-12-25,2025,Dec,CAR,Benguet,Agricultural Machinery,Combine Harvesters,Farmer Association,1,1739615.85,1739615.85,1739615.85,1195224.14,544391.71,Completed,5
EXP-30875,2026-03-09,2026,Mar,CAR,Mountain Province,Fertilizers & Soil Health,Inorganic NPK Blend,Direct DA Grant,1,1426.81,1426.81,1426.81,883.35,543.46,Completed,5
EXP-30876,2026-07-14,2026,Jul,CAR,Apayao,Agricultural Machinery,Combine Harvesters,Direct DA Grant,1,1970131.29,1970131.29,1871624.73,1126329.12,745295.61,Pending Approval,5
EXP-30877,2025-11-12,2025,Nov,CAR,Benguet,Agricultural Machinery,Solar Irrigation Systems,Commercial Agri-Dealer,1,445547.45,445547.45,445547.45,357964.31,87583.14,Pending Approval,5
